From,To,Relation,Relation_details,Actor_A_OCgroupmemberships,Actor_B_OCgroupmemberships
1152,1232,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1268,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1272,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1352,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1379,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1418,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1483,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1486,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1503,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1508,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1509,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1536,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1545,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1559,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1562,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1563,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1578,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1684,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1687,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1696,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1709,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1795,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1823,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1824,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1862,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1878,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1915,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1921,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1971,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,1984,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,2038,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,2039,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,2040,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,2046,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,2097,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,2116,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,2126,Co-Offenders,"Prostitution, Extortion, Cocaine, Marihuana",G184,G184
1152,485,Co-Offenders,"street level trafficking, prostitution, extortion",G184,G184
1152,486,Co-Offenders,"street level trafficking, prostitution, extortion",G184,G184
1152,487,Co-Offenders,"street level trafficking, prostitution, extortion",G184,G184
1152,488,Co-Offenders,"street level trafficking, prostitution, extortion",G184,G184
1152,489,Co-Offenders,"street level trafficking, prostitution, extortion",G184,G184
1152,989,Co-Offenders,"street level trafficking, prostitution, extortion",G184,G184
1152,1104,Co-Offenders,"street level trafficking, prostitution, extortion",G184,G184
1152,124,Formal Criminal Organization,,G184,G184
1152,148,Formal Criminal Organization,,G184,G184
1152,196,Formal Criminal Organization,,G184,G184
1152,197,Formal Criminal Organization,,G184,G184
1152,200,Formal Criminal Organization,,G184,G184
1152,202,Formal Criminal Organization,,G184,G184
1152,203,Formal Criminal Organization,,G184,G184
1152,208,Formal Criminal Organization,,G184,G184
1152,229,Formal Criminal Organization,,G184,G184
1152,245,Formal Criminal Organization,,G184,G184
1152,274,Formal Criminal Organization,,G184,G184
1152,381,Formal Criminal Organization,,G184,G184
1152,444,Formal Criminal Organization,,G184,G184
1152,485,Formal Criminal Organization,,G184,G184
1152,486,Formal Criminal Organization,,G184,G184
1152,487,Formal Criminal Organization,,G184,G184
1152,488,Formal Criminal Organization,,G184,G184
1152,489,Formal Criminal Organization,,G184,G184
1152,603,Formal Criminal Organization,,G184,G184
1152,618,Formal Criminal Organization,,G184,G184
1152,647,Formal Criminal Organization,,G184,G184
1152,652,Formal Criminal Organization,,G184,G184
1152,675,Formal Criminal Organization,,G184,G184
1152,678,Formal Criminal Organization,,G184,G184
1152,681,Formal Criminal Organization,,G184,G184
1152,782,Formal Criminal Organization,,G184,G184
1152,794,Formal Criminal Organization,,G184,G184
1152,829,Formal Criminal Organization,,G184,G184
1152,852,Formal Criminal Organization,,G184,G184
1152,907,Formal Criminal Organization,,G184,G184
1152,921,Formal Criminal Organization,,G184,G184
1152,989,Formal Criminal Organization,,G184,G184
1152,1058,Formal Criminal Organization,,G184,G184
1152,1104,Formal Criminal Organization,,G184,G184
1152,1155,Formal Criminal Organization,,G184,G184
1152,1232,Formal Criminal Organization,,G184,G184
1152,1268,Formal Criminal Organization,,G184,G184
1152,1272,Formal Criminal Organization,,G184,G184
1152,1352,Formal Criminal Organization,,G184,G184
1152,1379,Formal Criminal Organization,,G184,G184
1152,1418,Formal Criminal Organization,,G184,G184
1152,1483,Formal Criminal Organization,,G184,G184
1152,1486,Formal Criminal Organization,,G184,G184
1152,1503,Formal Criminal Organization,,G184,G184
1152,1508,Formal Criminal Organization,,G184,G184
1152,1509,Formal Criminal Organization,,G184,G184
1152,1536,Formal Criminal Organization,,G184,G184
1152,1545,Formal Criminal Organization,,G184,G184
1152,1559,Formal Criminal Organization,,G184,G184
1152,1562,Formal Criminal Organization,,G184,G184
1152,1563,Formal Criminal Organization,,G184,G184
1152,1578,Formal Criminal Organization,,G184,G184
1152,1684,Formal Criminal Organization,,G184,G184
1152,1687,Formal Criminal Organization,,G184,G184
1152,1696,Formal Criminal Organization,,G184,G184
1152,1709,Formal Criminal Organization,,G184,G184
1152,1795,Formal Criminal Organization,,G184,G184
1152,1823,Formal Criminal Organization,,G184,G184
1152,1824,Formal Criminal Organization,,G184,G184
1152,1862,Formal Criminal Organization,,G184,G184
1152,1878,Formal Criminal Organization,,G184,G184
1152,1915,Formal Criminal Organization,,G184,G184
1152,1921,Formal Criminal Organization,,G184,G184
1152,1971,Formal Criminal Organization,,G184,G184
1152,1984,Formal Criminal Organization,,G184,G184
1152,2038,Formal Criminal Organization,,G184,G184
1152,2039,Formal Criminal Organization,,G184,G184
1152,2040,Formal Criminal Organization,,G184,G184
1152,2046,Formal Criminal Organization,,G184,G184
1152,2097,Formal Criminal Organization,,G184,G184
1152,2116,Formal Criminal Organization,,G184,G184
1152,2126,Formal Criminal Organization,,G184,G184
1152,485,Kinship,Relatives,G184,G184
1152,486,Kinship,Relatives,G184,G184
1152,487,Kinship,Relatives,G184,G184
1152,488,Kinship,Relatives,G184,G184
1152,489,Kinship,Relatives,G184,G184
1154,1228,Co-Offenders,Opium,G170,NONE
1158,1882,Legitimate,president/ employee,G14,NONE
1164,493,Legitimate,Associate,G83,NONE
1164,592,Legitimate,Associate,G83,NONE
1164,1165,Kinship,Mother/Son,G83,NONE
1164,1274,Legitimate,Associate,G83,NONE
1164,1922,Co-Offenders,Same Cell,G83,NONE
1164,1152,Legitimate,Associate,G83,G184
1164,752,Legitimate,Associate,G83,"G23, G39, G41, G66, G89"
1164,417,Legitimate,principal associate,G83,G83
1164,177,Co-Offenders,Same Cell,G83,G83
1164,280,Co-Offenders,Same Cell,G83,G83
1164,417,Co-Offenders,cocaine activities,G83,G83
1164,418,Co-Offenders,Same Cell,G83,G83
1164,431,Co-Offenders,Same Cell,G83,G83
1164,439,Co-Offenders,Same Cell,G83,G83
1164,447,Co-Offenders,Same Cell,G83,G83
1164,841,Co-Offenders,Same Cell,G83,G83
1164,1040,Co-Offenders,Same Cell,G83,G83
1164,1261,Co-Offenders,Same Cell,G83,G83
1164,1474,Co-Offenders,Same Cell,G83,G83
1164,1658,Co-Offenders,Same Cell,G83,G83
1164,1890,Co-Offenders,Same Cell,G83,G83
1164,1932,Co-Offenders,Same Cell,G83,G83
1164,2050,Co-Offenders,Same Cell,G83,G83
1172,1025,Co-Offenders,guns,NONE,G56
1175,50,Formal Criminal Organization,,G31,NONE
1175,50,Legitimate,longshoreman,G31,NONE
1175,480,Formal Criminal Organization,Ch5,G31,NONE
1175,480,Legitimate,longshoreman,G31,NONE
1175,728,Legitimate,,G31,NONE
1175,1186,Legitimate,,G31,NONE
1175,451,Legitimate,observed together,G31,G31
1175,1803,Legitimate,,G31,G31
1175,1887,Legitimate,,G31,G31
1175,451,Formal Criminal Organization,Ch5,G31,G31
1175,1730,Formal Criminal Organization,Ch5,G31,G31
1175,1803,Formal Criminal Organization,Ch5,G31,G31
1175,1887,Formal Criminal Organization,Ch5,G31,G31
1175,1730,Legitimate,,G31,G31
1175,171,Legitimate,associate,G31,G50
1176,1406,Legitimate,Associate,"G74, G84",NONE
1176,1844,Legitimate,Associate,"G74, G84",NONE
1176,2056,Co-Offenders,bt sell cocaine,"G74, G84",NONE
1176,2056,Formal Criminal Organization,,"G74, G84",NONE
1176,822,Formal Criminal Organization,btb a shooting between the two,"G74, G84","G11, G19, G21"
1176,2057,Legitimate,associate,"G74, G84",G3
1176,79,Co-Offenders,bt have traded a large grow operation,"G74, G84","G47, G82"
1176,594,Co-Offenders,Same Cell,"G74, G84","G47, G84"
1176,1091,Co-Offenders,Same Cell,"G74, G84","G47, G84"
1176,1404,Legitimate,Associate,"G74, G84",G73
1176,1405,Legitimate,Associate,"G74, G84",G73
1176,1405,Formal Criminal Organization,,"G74, G84",G73
1176,167,Co-Offenders,Same Cell,"G74, G84",G74
1176,167,Formal Criminal Organization,,"G74, G84",G74
1176,955,Legitimate,Associate,"G74, G84",G76
1176,955,Formal Criminal Organization,,"G74, G84",G76
1176,60,Co-Offenders,Same Cell,"G74, G84",G84
1176,770,Co-Offenders,Same Cell,"G74, G84",G84
1176,771,Co-Offenders,Same Cell,"G74, G84",G84
1176,826,Co-Offenders,bt sell cocaine,"G74, G84",G84
1176,971,Co-Offenders,Same Cell,"G74, G84",G84
1176,1015,Co-Offenders,Same Cell,"G74, G84",G84
1176,1252,Co-Offenders,Same Cell,"G74, G84",G84
1176,1666,Co-Offenders,Same Cell,"G74, G84",G84
1176,1716,Co-Offenders,Same Cell,"G74, G84",G84
1176,1789,Co-Offenders,Same Cell,"G74, G84",G84
1176,1789,Legitimate,bt have formerly  financed 1792 company,"G74, G84",G84
1176,60,Formal Criminal Organization,,"G74, G84",G84
1176,771,Formal Criminal Organization,bt have beaten,"G74, G84",G84
1176,1789,Formal Criminal Organization,bt have assualted,"G74, G84",G84
1185,1129,Legitimate,associate,G1,G148
1185,1129,Co-Offenders,btb laundering money,G1,G148
1191,750,Co-Offenders,cocaine,G85,G85
1191,1190,Co-Offenders,btb involved in cocaine,G85,G85
1191,1190,Kinship,Father/Son,G85,G85
1197,1255,Legitimate,associate,G63,NONE
1197,1255,Co-Offenders,bt have supplied them with cocaine,G63,NONE
1197,2100,Legitimate,associate,G63,NONE
1197,2049,Legitimate,btb partnered for an event,G63,G33
1197,287,Co-Offenders,bt sell drugs,G63,G63
1197,378,Co-Offenders,bt sell drugs,G63,G63
1197,660,Co-Offenders,bt sell drugs,G63,G63
1197,689,Co-Offenders,bt sell drugs,G63,G63
1197,932,Co-Offenders,bt sell drugs,G63,G63
1197,524,Co-Offenders,cocaine,G63,G63
1197,215,Co-Offenders,Same Cell,G63,G63
1197,364,Co-Offenders,Same Cell,G63,G63
1197,749,Co-Offenders,Same Cell,G63,G63
1197,789,Co-Offenders,Same Cell,G63,G63
1197,966,Co-Offenders,Same Cell,G63,G63
1197,1322,Co-Offenders,Same Cell,G63,G63
1197,215,Formal Criminal Organization,,G63,G63
1197,287,Formal Criminal Organization,,G63,G63
1197,364,Formal Criminal Organization,,G63,G63
1197,378,Formal Criminal Organization,,G63,G63
1197,524,Formal Criminal Organization,,G63,G63
1197,660,Formal Criminal Organization,,G63,G63
1197,689,Formal Criminal Organization,,G63,G63
1197,749,Formal Criminal Organization,,G63,G63
1197,789,Formal Criminal Organization,,G63,G63
1197,932,Formal Criminal Organization,,G63,G63
1197,966,Formal Criminal Organization,,G63,G63
1197,1322,Formal Criminal Organization,,G63,G63
1197,184,Co-Offenders,bt sell drugs,G63,"G63, G89"
1197,184,Formal Criminal Organization,,G63,"G63, G89"
1198,1381,Legitimate,Lived in apartment,G178,G178
1198,908,Co-Offenders,Drugs,G178,G178
1198,1381,Co-Offenders,Cocaine,G178,G178
1204,562,Co-Offenders,Dial-a-dope operation,NONE,NONE
1204,1123,Formal Criminal Organization,Suspected murder,NONE,NONE
1204,1203,Co-Offenders,Dial-a-dope operation,NONE,NONE
1204,1429,Legitimate,btb associate,NONE,NONE
1204,1236,Co-Offenders,Dial-a-dope operation,NONE,G40
1208,517,Legitimate,Associates,"G179, G186",NONE
1208,88,Formal Criminal Organization,SOI: murder,"G179, G186",G119
1208,982,Legitimate,Associates,"G179, G186",G133
1208,318,Legitimate,Associates,"G179, G186",G186
1208,1765,Legitimate,Associates,"G179, G186",G186
1212,1211,Co-Offenders,"Drugs, weapons,  frauds, money laundering, attempted murder",G163,G163
1212,1211,Kinship,Brothers,G163,G163
1213,482,Co-Offenders,btb funding telemarketing frauds,G163,NONE
1213,1818,Co-Offenders,real estate btb bought for grow-ops & money laundering,G163,NONE
1213,1818,Legitimate,btb purchasing reality,G163,NONE
1213,985,Co-Offenders,"thefts, drugs, weapons,  frauds, money laundering, attempted murder",G163,G163
1213,1211,Co-Offenders,"Drugs, weapons,  frauds, money laundering, attempted murder",G163,G163
1213,1212,Co-Offenders,"Drugs, weapons,  frauds, money laundering, attempted murder",G163,G163
1213,1211,Kinship,Father/Son,G163,G163
1213,1212,Kinship,Father/Son,G163,G163
1213,985,Legitimate,linked to same property in West Vancouver,G163,G163
1226,613,Kinship,brother,"G10, G26, G90",G26
1226,613,Legitimate,,"G10, G26, G90",G26
1226,1224,Co-Offenders,marihuana/ cocaine,"G10, G26, G90","G26, G90"
1226,1225,Co-Offenders,same cell,"G10, G26, G90","G26, G90"
1226,1225,Formal Criminal Organization,Ch6,"G10, G26, G90","G26, G90"
1226,1225,Kinship,brother-in-law,"G10, G26, G90","G26, G90"
1226,806,Co-Offenders,marihauna,"G10, G26, G90","G60, G90, G107"
1227,1892,Legitimate,associate & friend,G86,NONE
1227,246,Legitimate,Associate,G86,G32
1227,246,Formal Criminal Organization,,G86,G32
1227,104,Co-Offenders,"cocaine/ marihuana trafficking, etc.",G86,G86
1227,158,Co-Offenders,"cocaine/ marihuana trafficking, etc.",G86,G86
1227,435,Co-Offenders,"cocaine/ marihuana trafficking, etc.",G86,G86
1227,1490,Co-Offenders,murder,G86,G86
1227,1587,Co-Offenders,murder,G86,G86
1227,1653,Co-Offenders,murder,G86,G86
1227,1848,Co-Offenders,murder,G86,G86
1227,2125,Co-Offenders,"cocaine/ marihuana trafficking, etc.",G86,G86
1227,104,Formal Criminal Organization,,G86,G86
1227,158,Formal Criminal Organization,,G86,G86
1227,435,Formal Criminal Organization,,G86,G86
1227,1490,Formal Criminal Organization,,G86,G86
1227,1587,Formal Criminal Organization,,G86,G86
1227,1653,Formal Criminal Organization,,G86,G86
1227,1848,Formal Criminal Organization,,G86,G86
1227,2125,Formal Criminal Organization,,G86,G86
1233,111,Legitimate,Associate,NONE,NONE
1235,1230,Co-Offenders,arrested for  possession of stolen property,G55,G55
1246,1831,Kinship,Father/Daughter,NONE,NONE
1247,1245,Kinship,Father/Son,NONE,NONE
1247,1246,Kinship,Former Spouse,NONE,NONE
1253,1505,Co-Offenders,Cocaine,G177,G177
1253,1506,Co-Offenders,Cocaine,G177,G177
1253,1667,Co-Offenders,Cocaine,G177,G177
1255,585,Legitimate,friend,NONE,"G62, G66"
1255,585,Co-Offenders,btb former drug supplier,NONE,"G62, G66"
1256,260,Co-Offenders,bt supply cocaine,G89,G89
1256,1303,Co-Offenders,selling drugs,G89,G89
1256,260,Formal Criminal Organization,,G89,G89
1256,1303,Formal Criminal Organization,,G89,G89
1256,260,Legitimate,worked for flower shop,G89,G89
1259,479,Kinship,Former Brother-in-law,NONE,NONE
1259,1369,Co-Offenders,Illegal Gaming,NONE,NONE
1259,1369,Legitimate,Silent Partner,NONE,NONE
1259,2194,Legitimate,Associate,NONE,"G8, G29, G72"
1267,933,Legitimate,Associate,G87,NONE
1267,884,Co-Offenders,Same Cell,G87,G87
1267,944,Co-Offenders,Same Cell,G87,G87
1267,2025,Co-Offenders,Same Cell,G87,G87
1267,2026,Co-Offenders,Same Cell,G87,G87
1267,2108,Co-Offenders,Same Cell,G87,G87
1267,2025,Legitimate,btb involved in telemarketing,G87,G87
1271,219,Legitimate,Associate,G88,NONE
1271,219,Co-Offenders,marihuana broker,G88,NONE
1271,1797,Legitimate,Associate,G88,NONE
1271,1797,Co-Offenders,provided a secure Blackberry network to evade police interception,G88,NONE
1271,711,Legitimate,Associate,G88,"G1, G3"
1271,711,Co-Offenders,had marihuana grow op partnership plan,G88,"G1, G3"
1271,411,Legitimate,Associate,G88,G168
1271,1176,Legitimate,Associate,G88,"G74, G84"
1271,1105,Co-Offenders,"brokering marihuana, cocaine and ephedrine",G88,G88
1271,1847,Co-Offenders,Same Cell,G88,G88
1276,658,Co-Offenders,ran crack houses,G89,G89
1276,658,Formal Criminal Organization,,G89,G89
1279,1904,Co-Offenders,btb conducting drug imports,G42,NONE
1279,1904,Legitimate,attended school & worked together,G42,NONE
1279,268,Co-Offenders,btb conducting drug imports,G42,G70
1279,268,Legitimate,attended school & worked together,G42,G70
1284,438,Co-Offenders,text messages re drugs,"G47, G81",G47
1284,438,Legitimate,,"G47, G81",G47
1284,470,Legitimate,,"G47, G81",G47
1285,180,Legitimate,employs 1288,NONE,NONE
1301,763,Co-Offenders,Illegally crossed border,G176,G176
1302,869,Co-Offenders,works with 871,G137,G136
1308,430,Kinship,Father/Daughter,NONE,NONE
1308,1307,Kinship,Father/Daughter,NONE,NONE
1308,1871,Kinship,Father/Son,NONE,NONE
1308,1909,Kinship,Spouse,NONE,NONE
1323,1251,Co-Offenders,arrested marihuana,G17,G17
1325,1293,Co-Offenders,same cell,"G13, G15, G34",G13
1325,1951,Co-Offenders,btb supplying marihuana,"G13, G15, G34",G13
1325,1951,Formal Criminal Organization,,"G13, G15, G34",G13
1325,591,Legitimate,btb owner of helicopter flown 592,"G13, G15, G34",G13
1325,2068,Co-Offenders,btb marihuana supplier,"G13, G15, G34","G13, G14"
1325,2068,Formal Criminal Organization,,"G13, G15, G34","G13, G14"
1325,2068,Legitimate,co-own a house & a helicopter,"G13, G15, G34","G13, G14"
1325,68,Co-Offenders,btb supplying cocaine,"G13, G15, G34","G13, G15, G16"
1325,68,Formal Criminal Organization,Ch3,"G13, G15, G34","G13, G15, G16"
1325,68,Legitimate,co-own a house & a helicopter,"G13, G15, G34","G13, G15, G16"
1325,1713,Co-Offenders,"marihuana, cocaine,   money laundering,  loan sharking.","G13, G15, G34","G13, G34"
1325,1024,Formal Criminal Organization,Ch3,"G13, G15, G34","G13, G34"
1325,1713,Formal Criminal Organization,Ch3,"G13, G15, G34","G13, G34"
1325,1024,Legitimate,worked,"G13, G15, G34","G13, G34"
1325,1713,Legitimate,worked,"G13, G15, G34","G13, G34"
1325,69,Co-Offenders,btb supplying cocaine,"G13, G15, G34",G15
1325,69,Formal Criminal Organization,Ch3,"G13, G15, G34",G15
1340,1328,Co-Offenders,"robbery, kidnapping, assault, attempt murder, theft, drugs & fraud",G171,G171
1340,1329,Co-Offenders,"robbery, kidnapping, assault, attempt murder, theft, drugs & fraud",G171,G171
1340,1330,Co-Offenders,"robbery, kidnapping, assault, attempt murder, theft, drugs & fraud",G171,G171
1340,1331,Co-Offenders,"robbery, kidnapping, assault, attempt murder, theft, drugs & fraud",G171,G171
1340,1332,Co-Offenders,"robbery, kidnapping, assault, attempt murder, theft, drugs & fraud",G171,G171
1340,1333,Co-Offenders,"robbery, kidnapping, assault, attempt murder, theft, drugs & fraud",G171,G171
1340,1334,Co-Offenders,"robbery, kidnapping, assault, attempt murder, theft, drugs & fraud",G171,G171
1340,1335,Co-Offenders,"robbery, kidnapping, assault, attempt murder, theft, drugs & fraud",G171,G171
1340,1336,Co-Offenders,"robbery, kidnapping, assault, attempt murder, theft, drugs & fraud",G171,G171
1340,1337,Co-Offenders,"robbery, kidnapping, assault, attempt murder, theft, drugs & fraud",G171,G171
1340,1338,Co-Offenders,"robbery, kidnapping, assault, attempt murder, theft, drugs & fraud",G171,G171
1340,1339,Co-Offenders,"robbery, kidnapping, assault, attempt murder, theft, drugs & fraud",G171,G171
1340,1341,Co-Offenders,"robbery, kidnapping, assault, attempt murder, theft, drugs & fraud",G171,G171
1340,1342,Co-Offenders,"robbery, kidnapping, assault, attempt murder, theft, drugs & fraud",G171,G171
1340,1933,Co-Offenders,"robbery, kidnapping, assault, attempt murder, theft, drugs & fraud",G171,G171
1340,1328,Kinship,Siblings,G171,G171
1340,1329,Kinship,Siblings,G171,G171
1340,1330,Kinship,Siblings,G171,G171
1340,1331,Kinship,Siblings,G171,G171
1340,1332,Kinship,Siblings,G171,G171
1340,1333,Kinship,Siblings,G171,G171
1340,1334,Kinship,Siblings,G171,G171
1340,1335,Kinship,Siblings,G171,G171
1340,1336,Kinship,Siblings,G171,G171
1340,1337,Kinship,Siblings,G171,G171
1340,1338,Kinship,Siblings,G171,G171
1340,1339,Kinship,Siblings,G171,G171
1340,1341,Kinship,Siblings,G171,G171
1340,1342,Kinship,Siblings,G171,G171
1340,1933,Kinship,Siblings,G171,G171
1345,1113,Kinship,Spouse,G136,NONE
1345,383,Co-Offenders,btb working for 1348,G136,G136
1350,1794,Legitimate,bt co-own company,"G23, G41, G66, G89","G23, G30, G43"
1350,816,Legitimate,drove 818's vehicle,"G23, G41, G66, G89",G25
1350,524,Co-Offenders,bt have made a deal to allow the group to sell cocaine,"G23, G41, G66, G89",G63
1350,184,Co-Offenders,poly-drug sales,"G23, G41, G66, G89","G63, G89"
1350,77,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,137,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,163,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,242,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,407,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,897,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1090,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1149,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1256,Co-Offenders,btb supplying marihuana & cocaine,"G23, G41, G66, G89",G89
1350,1275,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1276,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1286,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1550,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1707,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1725,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1790,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1796,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1863,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1912,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1973,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,1975,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,2145,Co-Offenders,poly-drug sales,"G23, G41, G66, G89",G89
1350,77,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,137,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,163,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,242,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,407,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,897,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1090,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1149,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1256,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1275,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1276,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1286,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1550,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1707,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1725,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1790,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1796,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1863,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1912,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1973,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,1975,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,2145,Formal Criminal Organization,,"G23, G41, G66, G89",G89
1350,2010,Co-Offenders,poly-drug sales,"G23, G41, G66, G89","G89, G111"
1350,2010,Formal Criminal Organization,,"G23, G41, G66, G89","G89, G111"
1354,1355,Formal Criminal Organization,,NONE,NONE
1354,1355,Kinship,brother,NONE,NONE
1355,1311,Kinship,mother/ son,NONE,NONE
1355,1841,Kinship,spouse,NONE,NONE
1364,1226,Co-Offenders,btb formerly involved in cocaine trafficking; extortion & drug debt,G90,"G10, G26, G90"
1364,1224,Co-Offenders,btb formerly involved in cocaine trafficking; extortion & drug debt,G90,"G26, G90"
1364,1225,Co-Offenders,btb formerly involved in cocaine trafficking,G90,"G26, G90"
1364,1224,Legitimate,purchased property from 1227,G90,"G26, G90"
1364,1511,Legitimate,former associate,G90,"G38, G90"
1364,1953,Legitimate,associate,G90,"G40, G90"
1364,1953,Co-Offenders,btb involved in extortion & drug debt,G90,"G40, G90"
1364,806,Co-Offenders,btb cocaine importation & marihuana exportation,G90,"G60, G90, G107"
1364,238,Legitimate,former associate,G90,G90
1364,1223,Legitimate,associate,G90,G90
1364,214,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1364,600,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1364,874,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1364,1119,Co-Offenders,btb formerly involved in cocaine trafficking,G90,G90
1364,1120,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1364,1223,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1364,1269,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1364,1319,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1364,1363,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1364,1704,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1364,1925,Co-Offenders,btb cocaine importation & marihuana exportation,G90,G90
1364,874,Kinship,brother,G90,G90
1364,1363,Kinship,btb brother-in-law,G90,G90
1364,214,Legitimate,former co-directors,G90,G90
